Id,Category
13349,1
13350,1
13351,1
13352,1
13353,1
13354,1
13355,1
13356,1
13357,1
13358,2
13359,1
13360,1
13361,2
13362,1
13363,2
13364,2
13365,1
13366,1
13367,1
13368,1
13369,1
13370,1
13371,1
13372,2
13373,1
13374,1
13375,1
13376,2
13377,1
13378,1
13379,1
13380,4
13381,1
13382,1
13383,1
13384,1
13385,4
13386,1
13387,1
13388,2
13389,1
13390,1
13391,1
13392,4
13393,1
13394,1
13395,1
13396,1
13397,6
13398,1
13399,3
13400,1
13401,1
13402,1
13403,4
13404,2
13405,4
13406,1
13407,1
13408,1
13409,1
13410,1
13411,2
13412,5
13413,1
13414,2
13415,1
13416,1
13417,4
13418,1
13419,2
13420,1
13421,1
13422,2
13423,1
13424,2
13425,1
13426,1
13427,1
13428,1
13429,2
13430,1
13431,4
13432,2
13433,1
13434,1
13435,5
13436,0
13437,1
13438,1
13439,8
13440,1
13441,1
13442,1
13443,1
13444,1
13445,5
13446,1
13447,2
13448,1
13449,2
13450,4
13451,1
13452,1
13453,2
13454,1
13455,1
13456,1
13457,2
13458,2
13459,1
13460,1
13461,2
13462,1
13463,3
13464,1
13465,2
13466,1
13467,2
13468,1
13469,1
13470,1
13471,1
13472,1
13473,1
13474,4
13475,1
13476,2
13477,5
13478,1
13479,1
13480,1
13481,1
13482,4
13483,2
13484,4
13485,2
13486,1
13487,1
13488,1
13489,2
13490,1
13491,4
13492,1
13493,1
13494,1
13495,1
13496,1
13497,1
13498,1
13499,1
13500,1
13501,2
13502,1
13503,1
13504,1
13505,1
13506,1
13507,1
13508,1
13509,1
13510,1
13511,2
13512,1
13513,1
13514,1
13515,1
13516,1
13517,3
13518,1
13519,1
13520,1
13521,1
13522,1
13523,2
13524,4
13525,2
13526,1
13527,1
13528,1
13529,4
13530,1
13531,1
13532,2
13533,4
13534,1
13535,1
13536,1
13537,1
13538,1
13539,1
13540,3
13541,1
13542,1
13543,1
13544,1
13545,1
13546,1
13547,1
13548,3
13549,2
13550,1
13551,1
13552,4
13553,1
13554,1
13555,2
13556,1
13557,1
13558,1
13559,1
13560,1
13561,1
13562,2
13563,1
13564,1
13565,1
13566,1
13567,4
13568,1
13569,1
13570,1
13571,1
13572,1
13573,2
13574,1
13575,1
13576,3
13577,1
13578,1
13579,1
13580,1
13581,2
13582,2
13583,1
13584,8
13585,1
13586,2
13587,2
13588,1
13589,1
13590,1
13591,1
13592,1
13593,1
13594,1
13595,2
13596,2
13597,2
13598,1
13599,1
13600,4
13601,1
13602,1
13603,2
13604,1
13605,1
13606,1
13607,1
13608,1
13609,1
13610,1
13611,2
13612,1
13613,1
13614,1
13615,2
13616,3
13617,2
13618,1
13619,1
13620,1
13621,1
13622,2
13623,2
13624,1
13625,1
13626,1
13627,1
13628,3
13629,5
13630,1
13631,1
13632,1
13633,1
13634,2
13635,1
13636,1
13637,2
13638,1
13639,4
13640,2
13641,5
13642,1
13643,1
13644,4
13645,1
13646,4
13647,1
13648,1
13649,1
13650,1
13651,5
13652,2
13653,1
13654,1
13655,1
13656,2
13657,1
13658,1
13659,1
13660,1
13661,1
13662,1
13663,1
13664,1
13665,1
13666,2
13667,2
13668,2
13669,1
13670,1
13671,1
13672,1
13673,1
13674,2
13675,1
13676,1
13677,5
13678,1
13679,1
13680,1
13681,1
13682,2
13683,1
13684,1
13685,4
13686,1
13687,1
13688,8
13689,5
13690,1
13691,1
13692,1
13693,1
13694,1
13695,1
13696,1
13697,1
13698,1
13699,1
13700,4
13701,1
13702,1
13703,4
13704,1
13705,1
13706,2
13707,4
13708,3
13709,1
13710,1
13711,1
13712,1
13713,1
13714,2
13715,3
13716,1
13717,4
13718,1
13719,2
13720,5
13721,1
13722,1
13723,1
13724,5
13725,1
13726,1
13727,1
13728,1
13729,1
13730,1
13731,1
13732,5
13733,1
13734,1
13735,1
13736,1
13737,2
13738,1
13739,1
13740,1
13741,1
13742,1
13743,3
13744,1
13745,4
13746,1
13747,1
13748,1
13749,1
13750,1
13751,1
13752,1
13753,1
13754,1
13755,2
13756,1
13757,2
13758,4
13759,1
13760,1
13761,2
13762,2
13763,1
13764,1
13765,1
13766,1
13767,2
13768,1
13769,1
13770,1
13771,1
13772,2
13773,1
13774,1
13775,1
13776,4
13777,1
13778,1
13779,1
13780,1
13781,1
13782,1
13783,1
13784,1
13785,4
13786,2
13787,4
13788,1
13789,1
13790,4
13791,1
13792,1
13793,1
13794,1
13795,1
13796,5
13797,8
13798,1
13799,1
13800,1
13801,1
13802,1
13803,1
13804,1
13805,1
13806,1
13807,1
13808,2
13809,1
13810,1
13811,1
13812,1
13813,1
13814,1
13815,1
13816,4
13817,1
13818,1
13819,2
13820,1
13821,5
13822,1
13823,1
13824,3
13825,4
13826,1
13827,1
13828,1
13829,1
13830,1
13831,1
13832,4
13833,1
13834,1
13835,2
13836,4
13837,1
13838,1
13839,1
13840,1
13841,1
13842,1
13843,1
13844,2
13845,1
13846,1
13847,1
13848,1
13849,1
13850,1
13851,1
13852,1
13853,2
13854,1
13855,1
13856,1
13857,2
13858,1
13859,1
13860,3
13861,2
13862,1
13863,1
13864,1
13865,1
13866,1
13867,1
13868,1
13869,1
13870,1
13871,1
13872,1
13873,2
13874,1
13875,1
13876,1
13877,1
13878,4
13879,2
13880,4
13881,1
13882,1
13883,1
13884,2
13885,1
13886,1
13887,1
13888,4
13889,1
13890,1
13891,1
13892,7
13893,2
13894,2
13895,1
13896,4
13897,3
13898,1
13899,1
13900,1
13901,1
13902,2
13903,1
13904,1
13905,1
13906,2
13907,1
13908,1
13909,1
13910,1
13911,1
13912,1
13913,1
13914,1
13915,1
13916,2
13917,2
13918,1
13919,1
13920,1
13921,4
13922,1
13923,3
13924,2
13925,1
13926,3
13927,1
13928,2
13929,1
13930,4
13931,1
13932,1
13933,2
13934,1
13935,1
13936,1
13937,1
13938,3
13939,1
13940,1
13941,1
13942,2
13943,1
13944,1
13945,1
13946,2
13947,1
13948,1
13949,1
13950,1
13951,1
13952,1
13953,3
13954,1
13955,2
13956,1
13957,1
13958,1
13959,3
13960,4
13961,1
13962,1
13963,1
13964,1
13965,1
13966,4
13967,1
13968,1
13969,1
13970,2
13971,1
13972,1
13973,2
13974,1
13975,1
13976,1
13977,1
13978,1
13979,4
13980,1
13981,1
13982,1
13983,2
13984,1
13985,2
13986,1
13987,1
13988,1
13989,1
13990,1
13991,1
13992,1
13993,1
13994,1
13995,1
13996,5
13997,1
13998,1
13999,5
14000,1
14001,1
14002,1
14003,1
14004,8
14005,2
14006,2
14007,2
14008,1
14009,2
14010,2
14011,1
14012,1
14013,5
14014,1
14015,1
14016,1
14017,2
14018,1
14019,2
14020,2
14021,1
14022,1
14023,1
14024,1
14025,1
14026,2
14027,4
14028,3
14029,2
14030,1
14031,4
14032,4
14033,1
14034,1
14035,3
14036,1
14037,1
14038,1
14039,1
14040,1
14041,1
14042,4
14043,1
14044,1
14045,1
14046,1
14047,1
14048,1
14049,4
14050,1
14051,3
14052,1
14053,1
14054,1
14055,1
14056,1
14057,2
14058,2
14059,3
14060,1
14061,1
14062,1
14063,1
14064,1
14065,1
14066,1
14067,1
14068,1
14069,1
14070,2
14071,1
14072,1
14073,1
14074,7
14075,2
14076,2
14077,1
14078,1
14079,1
14080,1
14081,1
14082,4
14083,1
14084,1
14085,3
14086,4
14087,1
14088,2
14089,1
14090,1
14091,4
14092,1
14093,1
14094,1
14095,1
14096,1
14097,1
14098,1
14099,1
14100,1
14101,1
14102,1
14103,1
14104,1
14105,4
14106,1
14107,1
14108,1
14109,1
14110,2
14111,1
14112,1
14113,1
14114,1
14115,1
14116,1
14117,1
14118,1
14119,1
14120,1
14121,1
14122,1
14123,1
14124,1
14125,1
14126,1
14127,1
14128,2
14129,1
14130,1
14131,1
14132,1
14133,1
14134,1
14135,1
14136,3
14137,1
14138,1
14139,1
14140,1
14141,1
14142,1
14143,4
14144,1
14145,2
14146,2
14147,5
14148,5
14149,1
14150,2
14151,1
14152,1
14153,4
14154,2
14155,1
14156,1
14157,1
14158,1
14159,2
14160,1
14161,4
14162,1
14163,1
14164,2
14165,1
14166,1
14167,1
14168,1
14169,1
14170,2
14171,1
14172,1
14173,1
14174,1
14175,2
14176,2
14177,2
14178,1
14179,1
14180,1
14181,3
14182,1
14183,2
14184,1
14185,1
14186,4
14187,4
14188,1
14189,1
14190,1
14191,1
14192,1
14193,1
14194,2
14195,2
14196,1
14197,2
14198,1
14199,1
14200,1
14201,4
14202,1
14203,1
14204,1
14205,1
14206,1
14207,1
14208,1
14209,1
14210,1
14211,1
14212,1
14213,1
14214,1
14215,1
14216,5
14217,4
14218,1
14219,2
14220,1
14221,2
14222,3
14223,1
14224,1
14225,1
14226,2
14227,1
14228,2
14229,4
14230,0
14231,2
14232,1
14233,1
14234,1
14235,1
14236,1
14237,1
14238,1
14239,1
14240,1
14241,1
14242,1
14243,2
14244,1
14245,2
14246,1
14247,1
14248,1
14249,1
14250,1
14251,1
14252,1
14253,1
14254,1
14255,1
14256,1
14257,1
14258,3
14259,5
14260,1
14261,1
14262,1
14263,2
14264,2
14265,1
14266,2
14267,4
14268,1
14269,1
14270,2
14271,1
14272,1
14273,2
14274,1
14275,1
14276,4
14277,1
14278,1
14279,5
14280,1
14281,1
14282,1
14283,1
14284,5
14285,1
14286,2
14287,2
14288,1
14289,1
14290,1
14291,1
14292,1
14293,1
14294,1
14295,5
14296,4
14297,1
14298,1
14299,2
14300,2
14301,5
14302,1
14303,1
14304,2
14305,1
14306,1
14307,1
14308,1
14309,1
14310,2
14311,1
14312,1
14313,1
14314,1
14315,1
14316,1
14317,1
14318,2
14319,1
14320,1
14321,1
14322,1
14323,2
14324,1
14325,1
14326,1
14327,1
14328,3
14329,4
14330,2
14331,2
14332,1
14333,1
14334,1
14335,1
14336,1
14337,1
14338,5
14339,1
14340,1
14341,1
14342,2
14343,1
14344,1
14345,1
14346,1
14347,1
14348,1
14349,1
14350,1
14351,1
14352,1
14353,2
14354,1
14355,1
14356,2
14357,1
14358,2
14359,2
14360,1
14361,1
14362,1
14363,1
14364,1
14365,1
14366,2
14367,2
14368,1
14369,4
14370,1
14371,1
14372,1
14373,1
14374,5
14375,2
14376,2
14377,1
14378,1
14379,1
14380,1
14381,5
14382,2
14383,1
14384,1
14385,1
14386,1
14387,2
14388,1
14389,1
14390,1
14391,1
14392,1
14393,1
14394,4
14395,1
14396,2
14397,1
14398,4
14399,1
14400,1
14401,1
14402,1
14403,1
14404,2
14405,2
14406,1
14407,1
14408,1
14409,1
14410,2
14411,1
14412,1
14413,1
14414,1
14415,1
14416,1
14417,2
14418,1
14419,1
14420,1
14421,1
14422,2
14423,1
14424,1
14425,1
14426,4
14427,1
14428,1
14429,3
14430,1
14431,2
14432,4
14433,1
14434,1
14435,3
14436,1
14437,1
14438,1
14439,1
14440,3
14441,1
14442,1
14443,2
14444,1
14445,2
14446,1
14447,1
14448,1
14449,1
14450,2
14451,2
14452,1
14453,1
14454,2
14455,4
14456,1
14457,1
14458,1
14459,1
14460,1
14461,1
14462,1
14463,4
14464,2
14465,1
14466,1
14467,1
14468,1
14469,1
14470,1
14471,1
14472,1
14473,1
14474,1
14475,1
14476,5
14477,1
14478,3
14479,3
14480,1
14481,1
14482,1
14483,1
14484,1
14485,1
14486,4
14487,4
14488,2
14489,1
14490,2
14491,1
14492,2
14493,1
14494,1
14495,1
14496,1
14497,2
14498,1
14499,3
14500,1
14501,1
14502,1
14503,1
14504,1
14505,2
14506,2
14507,4
14508,1
14509,1
14510,4
14511,1
14512,1
14513,1
14514,1
14515,2
14516,1
14517,1
14518,4
14519,1
14520,1
14521,1
14522,1
14523,1
14524,1
14525,4
14526,1
14527,1
14528,2
14529,1
14530,4
14531,1
14532,2
14533,1
14534,4
14535,1
14536,1
14537,1
14538,3
14539,4
14540,2
14541,4
14542,1
14543,1
14544,1
14545,1
14546,1
14547,1
14548,4
14549,1
14550,1
14551,3
14552,2
14553,1
14554,1
14555,4
14556,1
14557,1
14558,1
14559,1
14560,1
14561,1
14562,1
14563,1
14564,1
14565,2
14566,1
14567,1
14568,5
14569,4
14570,2
14571,1
14572,1
14573,2
14574,1
14575,1
14576,1
14577,2
14578,1
14579,1
14580,1
14581,1
14582,1
14583,1
14584,1
14585,1
14586,2
14587,1
14588,1
14589,1
14590,2
14591,1
14592,1
14593,1
14594,1
14595,1
14596,4
14597,1
14598,1
14599,1
14600,1
14601,1
14602,1
14603,2
14604,1
14605,1
14606,2
14607,1
14608,1
14609,1
14610,1
14611,1
14612,1
14613,1
14614,1
14615,5
14616,1
14617,1
14618,4
14619,2
14620,2
14621,2
14622,2
14623,1
14624,1
14625,1
14626,1
14627,1
14628,2
14629,1
14630,1
14631,1
14632,4
14633,4
14634,1
14635,1
14636,1
14637,1
14638,1
14639,5
14640,4
14641,2
14642,3
14643,1
14644,1
14645,2
14646,2
14647,1
14648,1
14649,1
14650,1
14651,1
14652,2
14653,1
14654,0
14655,4
14656,1
14657,1
14658,2
14659,1
14660,1
14661,2
14662,1
14663,1
14664,1
14665,1
14666,1
14667,5
14668,1
14669,1
14670,1
14671,1
14672,1
14673,4
14674,1
14675,1
14676,1
14677,4
14678,4
14679,1
14680,1
14681,1
14682,1
14683,1
14684,1
14685,2
14686,1
14687,1
14688,4
14689,1
14690,2
14691,1
14692,3
14693,3
14694,2
14695,1
14696,1
14697,3
14698,1
14699,1
14700,1
14701,1
14702,1
14703,1
14704,1
14705,2
14706,2
14707,1
14708,1
14709,5
14710,2
14711,1
14712,2
14713,1
14714,1
14715,1
14716,4
14717,4
14718,1
14719,1
14720,1
14721,1
14722,1
14723,1
14724,1
14725,1
14726,1
14727,1
14728,1
14729,1
14730,1
14731,1
14732,1
14733,1
14734,1
14735,1
14736,1
14737,1
14738,1
14739,4
14740,2
14741,1
14742,1
14743,1
14744,1
14745,1
14746,1
14747,1
14748,1
14749,1
14750,2
14751,1
14752,1
14753,4
14754,1
14755,1
14756,1
14757,4
14758,2
14759,1
14760,1
14761,1
14762,1
14763,2
14764,1
14765,2
14766,1
14767,1
14768,1
14769,1
14770,4
14771,1
14772,1
14773,1
14774,1
14775,2
14776,1
14777,1
14778,2
14779,1
14780,1
14781,1
14782,1
14783,1
14784,1
14785,1
14786,2
14787,1
14788,1
14789,1
14790,1
14791,1
14792,1
14793,2
14794,2
14795,1
14796,8
14797,4
14798,1
14799,1
14800,1
14801,1
14802,1
14803,1
14804,1
14805,1
14806,1
14807,1
14808,1
14809,1
14810,3
14811,1
14812,1
14813,1
14814,2
14815,1
14816,4
14817,1
14818,2
14819,1
14820,1
14821,2
14822,6
14823,4
14824,2
14825,2
14826,1
14827,1
14828,1
14829,1
14830,1
14831,3
14832,1
14833,4
14834,1
14835,1
14836,1
14837,1
14838,2
14839,1
14840,1
14841,1
14842,4
14843,1
14844,1
14845,1
14846,1
14847,1
14848,1
14849,2
14850,1
14851,1
14852,1
14853,1
14854,1
14855,2
14856,1
14857,1
14858,2
14859,1
14860,1
14861,1
14862,1
14863,1
14864,1
14865,2
14866,1
14867,1
14868,1
14869,4
14870,1
14871,1
14872,1
14873,1
14874,1
14875,1
14876,1
14877,1
14878,2
14879,4
14880,2
14881,4
14882,1
14883,1
14884,1
14885,1
14886,1
14887,1
14888,4
14889,2
14890,2
14891,2
14892,4
14893,5
14894,1
14895,2
14896,2
14897,1
14898,1
14899,1
14900,1
14901,1
14902,1
14903,1
14904,3
14905,1
14906,1
14907,1
14908,2
14909,1
14910,1
14911,1
14912,1
14913,4
14914,1
14915,6
14916,1
14917,2
14918,1
14919,2
14920,5
14921,1
14922,1
14923,2
14924,1
14925,1
14926,1
14927,1
14928,5
14929,1
14930,1
14931,1
14932,1
14933,2
14934,1
14935,1
14936,1
14937,1
14938,1
14939,2
14940,1
14941,1
14942,1
14943,2
14944,1
14945,1
14946,3
14947,1
14948,1
14949,1
14950,4
14951,1
14952,2
14953,1
14954,2
14955,1
14956,4
14957,1
14958,2
14959,1
14960,1
14961,1
14962,1
14963,1
14964,1
14965,1
14966,1
14967,4
14968,2
14969,1
14970,1
14971,2
14972,1
14973,4
14974,4
14975,1
14976,4
14977,1
14978,1
14979,2
14980,1
14981,1
14982,1
14983,4
14984,5
14985,2
14986,1
14987,1
14988,1
14989,1
14990,1
14991,1
14992,1
14993,1
14994,2
14995,1
14996,1
14997,2
14998,1
14999,1
15000,1
15001,2
15002,1
15003,1
15004,1
15005,2
15006,1
15007,4
15008,4
15009,2
15010,1
15011,5
15012,1
15013,2
15014,1
15015,1
15016,1
15017,1
15018,1
15019,5
15020,1
15021,1
15022,1
15023,1
15024,3
15025,1
15026,1
15027,2
15028,1
15029,1
15030,1
15031,1
15032,1
15033,4
15034,1
15035,1
15036,1
15037,1
15038,1
15039,4
15040,4
15041,1
15042,2
15043,1
15044,1
15045,1
15046,1
15047,1
15048,2
15049,2
15050,5
15051,1
15052,4
15053,1
15054,1
15055,1
15056,1
15057,1
15058,2
15059,1
15060,4
15061,2
15062,1
15063,3
15064,2
15065,1
15066,1
15067,1
15068,1
15069,1
15070,1
15071,1
15072,1
15073,1
15074,2
15075,3
15076,1
15077,1
15078,1
15079,1
15080,1
15081,1
15082,1
15083,1
15084,1
15085,1
15086,1
15087,1
15088,1
15089,2
15090,1
15091,1
15092,1
15093,2
15094,2
15095,2
15096,2
15097,1
15098,1
15099,1
15100,1
15101,7
15102,1
15103,1
15104,1
15105,1
15106,1
15107,2
15108,2
15109,2
15110,1
15111,1
15112,1
15113,2
15114,3
15115,1
15116,1
15117,1
15118,1
15119,1
15120,4
15121,1
15122,4
15123,1
15124,4
15125,1
15126,1
15127,1
15128,2
15129,2
15130,1
15131,1
15132,1
15133,2
15134,1
15135,1
15136,2
15137,2
15138,1
15139,1
15140,1
15141,1
15142,2
15143,1
15144,4
15145,1
15146,3
15147,1
15148,2
15149,2
15150,3
15151,2
15152,1
15153,1
15154,1
15155,1
15156,1
15157,4
15158,1
15159,1
15160,2
15161,1
15162,1
15163,1
15164,3
15165,1
15166,1
15167,1
15168,1
15169,1
15170,1
15171,2
15172,1
15173,1
15174,1
15175,1
15176,1
15177,1
15178,4
15179,2
15180,1
15181,1
15182,1
15183,2
15184,1
15185,2
15186,2
15187,5
15188,4
15189,2
15190,1
15191,1
15192,1
15193,1
15194,2
15195,1
15196,1
15197,1
15198,2
15199,1
15200,1
15201,1
15202,1
15203,1
15204,2
15205,3
15206,1
15207,1
15208,1
15209,3
15210,1
15211,1
15212,1
15213,1
15214,1
15215,1
15216,1
15217,1
15218,1
15219,1
15220,1
15221,1
15222,1
15223,1
15224,1
15225,1
15226,1
15227,1
15228,2
15229,1
15230,5
15231,4
15232,1
15233,5
15234,2
15235,2
15236,1
15237,1
15238,1
15239,1
15240,1
15241,1
15242,1
15243,1
15244,1
15245,1
15246,7
15247,4
15248,1
15249,1
15250,1
15251,4
15252,1
15253,2
15254,1
15255,1
15256,1
15257,1
15258,1
15259,1
15260,1
15261,1
15262,1
15263,1
15264,1
15265,1
15266,1
15267,2
15268,2
15269,1
15270,1
15271,2
15272,2
15273,2
15274,1
15275,2
15276,1
15277,1
15278,1
15279,1
15280,1
15281,2
15282,2
15283,1
15284,1
15285,1
15286,4
15287,1
15288,1
15289,3
15290,2
15291,1
15292,1
15293,1
15294,4
15295,2
15296,3
15297,1
15298,1
15299,1
15300,1
15301,1
15302,1
15303,2
15304,4
15305,3
15306,2
15307,2
15308,1
15309,1
15310,1
15311,2
15312,1
15313,1
15314,1
15315,4
15316,1
15317,1
15318,1
15319,1
15320,1
15321,2
15322,1
15323,1
15324,1
15325,2
15326,1
15327,1
15328,1
15329,1
15330,1
15331,2
15332,1
15333,1
15334,1
15335,2
15336,1
15337,1
15338,1
15339,1
15340,4
15341,3
15342,2
15343,1
15344,1
15345,1
15346,1
15347,2
15348,1
15349,2
15350,1
15351,1
15352,2
15353,1
15354,1
15355,2
15356,1
15357,4
15358,1
15359,2
15360,2
15361,1
15362,1
15363,1
15364,1
15365,1
15366,3
15367,1
15368,1
15369,1
15370,1
15371,4
15372,7
15373,1
15374,1
15375,2
15376,1
15377,1
15378,1
15379,1
15380,1
15381,1
15382,2
15383,1
15384,3
15385,2
15386,1
15387,1
15388,1
15389,1
15390,1
15391,4
15392,2
15393,1
15394,1
15395,1
15396,1
15397,1
15398,1
15399,1
15400,6
15401,2
15402,2
15403,1
15404,1
15405,1
15406,1
15407,1
15408,1
15409,4
15410,1
15411,2
15412,2
15413,6
15414,2
15415,5
15416,1
15417,4
15418,1
15419,1
15420,4
15421,1
15422,1
15423,1
15424,6
15425,4
15426,1
15427,1
15428,1
15429,3
15430,1
15431,1
15432,2
15433,1
15434,1
15435,1
15436,1
15437,1
15438,2
15439,1
15440,2
15441,2
15442,2
15443,2
15444,1
15445,1
15446,1
15447,1
15448,4
15449,1
15450,1
15451,5
15452,1
15453,1
15454,4
15455,1
15456,1
15457,1
15458,1
15459,1
15460,1
15461,5
15462,1
15463,1
15464,1
15465,1
15466,1
15467,2
15468,2
15469,1
15470,1
15471,1
15472,5
15473,1
15474,3
15475,1
15476,1
15477,2
15478,1
15479,1
15480,2
15481,5
15482,2
15483,2
15484,1
15485,1
15486,1
15487,1
15488,2
15489,1
15490,1
15491,1
15492,2
15493,3
15494,1
15495,1
15496,1
15497,1
15498,1
15499,1
15500,1
15501,1
15502,1
15503,1
15504,1
15505,4
15506,1
15507,1
15508,1
15509,2
15510,1
15511,1
15512,4
15513,2
15514,1
15515,3
15516,1
15517,1
15518,1
15519,1
15520,2
15521,1
15522,1
15523,2
15524,1
15525,4
15526,1
15527,1
15528,1
15529,1
15530,1
15531,1
15532,1
15533,2
15534,1
15535,1
15536,5
15537,1
15538,1
15539,2
15540,5
15541,3
15542,2
15543,1
15544,3
15545,1
15546,1
15547,1
15548,1
15549,3
15550,1
15551,1
15552,1
15553,1
15554,2
15555,1
15556,1
15557,1
15558,4
15559,1
15560,1
15561,1
15562,4
15563,1
15564,1
15565,1
15566,1
15567,3
15568,5
15569,1
15570,1
15571,3
15572,1
15573,2
15574,3
15575,1
15576,2
15577,2
15578,2
15579,1
15580,1
15581,4
15582,2
15583,1
15584,1
15585,2
15586,2
15587,1
15588,1
15589,1
15590,2
15591,1
15592,2
15593,1
15594,1
15595,0
15596,2
15597,2
15598,1
15599,1
15600,3
15601,1
15602,3
15603,1
15604,1
15605,1
15606,4
15607,2
15608,1
15609,1
15610,2
15611,1
15612,2
15613,2
15614,1
15615,1
15616,1
15617,4
15618,1
15619,1
15620,1
15621,1
15622,4
15623,1
15624,2
15625,2
15626,2
15627,1
15628,2
15629,1
15630,1
15631,1
15632,1
15633,1
15634,1
15635,1
15636,1
15637,1
15638,4
15639,1
15640,1
15641,1
15642,1
15643,4
15644,1
15645,1
15646,1
15647,5
15648,1
15649,3
15650,1
15651,2
15652,1
15653,1
15654,1
15655,2
15656,4
15657,1
15658,1
15659,2
15660,2
15661,2
15662,1
15663,1
15664,1
15665,1
15666,1
15667,1
15668,1
15669,1
15670,1
15671,1
15672,1
15673,2
15674,1
15675,2
15676,3
15677,1
15678,1
15679,1
15680,1
15681,5
15682,4
15683,1
15684,2
15685,1
15686,2
15687,1
15688,1
15689,2
15690,4
15691,1
15692,1
15693,1
15694,1
15695,1
15696,1
15697,2
15698,4
15699,1
15700,1
15701,2
15702,4
15703,2
15704,1
15705,3
15706,1
15707,1
15708,1
15709,1
15710,2
15711,1
15712,1
15713,2
15714,1
15715,2
15716,1
15717,3
15718,1
15719,1
15720,4
15721,1
15722,1
15723,1
15724,3
15725,1
15726,2
15727,2
15728,1
15729,3
15730,2
15731,1
15732,1
15733,2
15734,1
15735,1
15736,1
15737,1
15738,1
15739,1
15740,1
15741,1
15742,1
15743,1
15744,1
15745,1
15746,1
15747,1
15748,2
15749,1
15750,1
15751,2
15752,1
15753,1
15754,1
15755,2
15756,1
15757,1
15758,1
15759,5
15760,1
15761,1
15762,4
15763,4
15764,1
15765,1
15766,1
15767,1
15768,1
15769,1
15770,1
15771,1
15772,1
15773,1
15774,2
15775,1
15776,1
15777,1
15778,1
15779,4
15780,4
15781,1
15782,2
15783,2
15784,1
15785,2
15786,1
15787,1
15788,1
15789,1
15790,1
15791,1
15792,1
15793,1
15794,1
15795,1
15796,1
15797,1
15798,1
15799,1
15800,1
15801,2
15802,2
15803,1
15804,1
15805,2
15806,4
15807,1
15808,4
15809,1
15810,2
15811,1
15812,2
15813,2
15814,1
15815,1
15816,4
15817,1
15818,4
15819,8
15820,2
15821,4
15822,1
15823,4
15824,1
15825,1
15826,1
15827,1
15828,1
15829,5
15830,1
15831,1
15832,1
15833,4
15834,4
15835,1
15836,2
15837,1
15838,2
15839,3
15840,1
15841,1
15842,1
15843,1
15844,1
15845,1
15846,1
15847,2
15848,1
15849,2
15850,1
15851,1
15852,1
15853,4
15854,3
15855,1
15856,1
15857,1
15858,1
15859,2
15860,1
15861,2
15862,1
15863,2
15864,1
15865,1
15866,1
15867,1
15868,1
15869,1
15870,1
15871,4
15872,2
15873,2
15874,2
15875,1
15876,1
15877,2
15878,1
15879,1
15880,4
15881,1
15882,1
15883,4
15884,1
15885,2
15886,1
15887,1
15888,2
15889,1
15890,2
15891,1
15892,1
15893,2
15894,1
15895,1
15896,2
15897,1
15898,2
15899,1
15900,1
15901,1
15902,2
15903,1
15904,1
15905,1
15906,1
15907,1
15908,1
15909,4
15910,1
15911,4
15912,0
15913,3
15914,1
15915,2
15916,1
15917,1
15918,1
15919,4
15920,1
15921,2
15922,1
15923,1
15924,4
15925,2
15926,1
15927,1
15928,1
15929,2
15930,3
15931,1
15932,1
15933,1
15934,1
15935,1
15936,1
15937,1
15938,4
15939,4
15940,1
15941,4
15942,1
15943,2
15944,1
15945,2
15946,1
15947,1
15948,1
15949,4
15950,1
15951,1
15952,1
15953,1
15954,2
15955,1
15956,1
15957,1
15958,1
15959,1
15960,1
15961,4
15962,1
15963,2
15964,2
15965,1
15966,1
15967,1
15968,3
15969,4
15970,2
15971,1
15972,1
15973,2
15974,1
15975,2
15976,1
15977,1
15978,2
15979,2
15980,1
15981,1
15982,2
15983,1
15984,1
15985,4
15986,1
15987,2
15988,1
15989,1
15990,1
15991,1
15992,1
15993,1
15994,3
15995,1
15996,1
15997,1
15998,2
15999,1
16000,1
16001,1
16002,4
16003,1
16004,2
16005,1
16006,1
16007,1
16008,4
16009,1
16010,1
16011,1
16012,1
16013,2
16014,2
16015,2
16016,3
16017,1
16018,1
16019,1
16020,1
16021,2
16022,2
16023,1
16024,1
16025,1
16026,1
16027,1
16028,2
16029,1
16030,1
16031,1
16032,2
16033,1
16034,2
16035,1
16036,5
16037,1
16038,1
16039,2
16040,1
16041,1
16042,1
16043,2
16044,1
16045,2
16046,1
16047,2
16048,2
16049,1
16050,1
16051,1
16052,1
16053,2
16054,1
16055,1
16056,4
16057,1
16058,1
16059,1
16060,2
16061,1
16062,2
16063,1
16064,1
16065,2
16066,1
16067,1
16068,1
16069,1
16070,1
16071,1
16072,1
16073,2
16074,4
16075,1
16076,1
16077,4
16078,1
16079,1
16080,2
16081,1
16082,1
16083,1
16084,1
16085,1
16086,2
16087,1
16088,1
16089,2
16090,5
16091,4
16092,1
16093,1
16094,1
16095,2
16096,1
16097,1
16098,1
16099,1
16100,2
16101,3
16102,1
16103,4
16104,1
16105,0
16106,1
16107,1
16108,1
16109,1
16110,1
16111,1
16112,2
16113,3
16114,1
16115,2
16116,1
16117,1
16118,2
16119,1
16120,2
16121,1
16122,1
16123,4
16124,1
16125,3
16126,1
16127,1
16128,1
16129,4
16130,2
16131,4
16132,1
16133,2
16134,1
16135,1
16136,1
16137,2
16138,1
16139,4
16140,1
16141,1
16142,1
16143,1
16144,4
16145,1
16146,2
